# ============================================================
# 台灣加權股價報酬指數（發行量加權股價報酬指數）歷史資料
# ============================================================
#
# 【概念說明】
# 台灣有兩個主要指數：
#   1. 加權指數（Price Index，^TWII）：只反映股價漲跌，不含股利
#   2. 加權報酬指數（Total Return Index，本檔案）：股價漲跌 + 股利自動再投入
#
# 差異範例（2024年）：
#   加權指數 2023年底→2024年底：17,930 → 23,395，漲幅 +30.5%（不含息）
#   報酬指數 2023年底→2024年底：38,641 → 50,903，漲幅 +31.7%（含息）
#   差距 ≈ +1.2%，即 2024 年股利貢獻約 1.2%
#
# 【為何用報酬指數而非加權指數？】
# 投資人實際持有 ETF（如 0050）時，配息可以再投入繼續複利滾動。
# 報酬指數才是真實的「持有並再投入」的長期報酬。
# 用加權指數（不含息）計算滾動報酬，會低估實際年化報酬約 2~3%。
#
# 【資料來源】
# 台灣證券交易所（TWSE）官方 API
# URL: https://www.twse.com.tw/rwd/zh/TAIEX/MFI94U?response=json&date=YYYYMMDD
# 抓取時間：2026-05-31
# 資料範圍：2003-01-02 ~ 2026-05-29（每個交易日收盤值）
#
# 【欄位說明】
# date              : 日期（YYYY-MM-DD，西元）
# tr_index          : 發行量加權股價報酬指數收盤值
# year_end_flag     : Y = 該年最後一個交易日（用於計算年化報酬）
# annual_return_pct : 相對前一年最後交易日的報酬率（%），含股利再投入
# ============================================================
date,tr_index,year_end_flag,annual_return_pct
2009-08-12,8808.84,,
2009-08-13,8985.41,,
2009-08-14,9030.25,,
2009-08-17,8858.29,,
2009-08-18,8687.22,,
2009-08-19,8686.47,,
2009-08-20,8616.63,,
2009-08-21,8517.72,,
2009-08-24,8756.29,,
2009-08-25,8722.70,,
2009-08-26,8612.07,,
2009-08-27,8576.16,,
2009-08-28,8728.95,,
2009-08-31,8749.83,,
2009-09-01,8998.62,,
2009-09-02,9024.34,,
2009-09-03,9108.77,,
2009-09-04,9171.03,,
2009-09-07,9262.75,,
2009-09-08,9377.61,,
2009-09-09,9297.04,,
2009-09-10,9401.77,,
2009-09-11,9408.57,,
2009-09-14,9306.47,,
2009-09-15,9421.38,,
2009-09-16,9542.13,,
2009-09-17,9589.65,,
2009-09-18,9652.82,,
2009-09-21,9622.49,,
2009-09-22,9580.23,,
2009-09-23,9461.88,,
2009-09-24,9394.67,,
2009-09-25,9421.60,,
2009-09-28,9343.86,,
2009-09-29,9530.34,,
2009-09-30,9631.91,,
2009-10-01,9678.24,,
2009-10-02,9507.11,,
2009-10-05,9540.60,,
2009-10-06,9666.39,,
2009-10-07,9759.64,,
2009-10-08,9624.50,,
2009-10-09,9712.55,,
2009-10-12,9748.37,,
2009-10-13,9744.17,,
2009-10-14,9871.34,,
2009-10-15,9890.13,,
2009-10-16,9896.17,,
2009-10-19,9942.63,,
2009-10-20,9945.44,,
2009-10-21,9878.72,,
2009-10-22,9758.70,,
2009-10-23,9811.74,,
2009-10-26,9836.29,,
2009-10-27,9822.11,,
2009-10-28,9663.83,,
2009-10-29,9435.17,,
2009-10-30,9415.16,,
2009-11-02,9408.87,,
2009-11-03,9393.15,,
2009-11-04,9578.00,,
2009-11-05,9514.40,,
2009-11-06,9572.89,,
2009-11-09,9667.36,,
2009-11-10,9740.20,,
2009-11-11,9835.86,,
2009-11-12,9839.54,,
2009-11-13,9832.73,,
2009-11-16,9995.70,,
2009-11-17,9919.43,,
2009-11-18,9962.37,,
2009-11-19,9953.78,,
2009-11-20,9854.99,,
2009-11-23,9860.35,,
2009-11-24,9895.51,,
2009-11-25,9949.06,,
2009-11-26,9927.07,,
2009-11-27,9608.63,,
2009-11-30,9725.74,,
2009-12-01,9811.71,,
2009-12-02,9848.12,,
2009-12-03,9857.17,,
2009-12-04,9813.86,,
2009-12-07,9973.85,,
2009-12-08,9964.97,,
2009-12-09,10001.80,,
2009-12-10,9848.50,,
2009-12-11,9998.78,,
2009-12-14,10029.64,,
2009-12-15,10014.88,,
2009-12-16,9943.02,,
2009-12-17,9930.92,,
2009-12-18,9945.63,,
2009-12-21,9988.78,,
2009-12-22,10076.93,,
2009-12-23,10135.29,,
2009-12-24,10214.87,,
2009-12-25,10226.49,,
2009-12-28,10335.39,,
2009-12-29,10330.69,,
2009-12-30,10405.67,,
2009-12-31,10502.93,Y,83.34
2010-01-04,10528.26,,
2010-01-05,10532.82,,
2010-01-06,10681.89,,
2010-01-07,10566.19,,
2010-01-08,10621.96,,
2010-01-11,10677.01,,
2010-01-12,10658.48,,
2010-01-13,10513.77,,
2010-01-14,10633.60,,
2010-01-15,10719.43,,
2010-01-18,10694.97,,
2010-01-19,10581.04,,
2010-01-20,10545.03,,
2010-01-21,10425.66,,
2010-01-22,10168.41,,
2010-01-25,10098.72,,
2010-01-26,9747.03,,
2010-01-27,9697.30,,
2010-01-28,9869.89,,
2010-01-29,9800.44,,
2010-02-01,9651.94,,
2010-02-02,9530.00,,
2010-02-03,9681.84,,
2010-02-04,9674.22,,
2010-02-05,9258.35,,
2010-02-06,9251.99,,
2010-02-08,9255.85,,
2010-02-09,9442.05,,
2010-02-10,9545.69,,
2010-02-22,9697.31,,
2010-02-23,9745.29,,
2010-02-24,9658.35,,
2010-02-25,9526.61,,
2010-02-26,9538.32,,
2010-03-01,9720.03,,
2010-03-02,9745.51,,
2010-03-03,9786.42,,
2010-03-04,9709.83,,
2010-03-05,9833.56,,
2010-03-08,9956.71,,
2010-03-09,9967.38,,
2010-03-10,9978.27,,
2010-03-11,9940.53,,
2010-03-12,9938.82,,
2010-03-15,9793.35,,
2010-03-16,9871.23,,
2010-03-17,10066.46,,
2010-03-18,10115.85,,
2010-03-19,10130.70,,
2010-03-22,10051.25,,
2010-03-23,10020.33,,
2010-03-24,10034.24,,
2010-03-25,10053.98,,
2010-03-26,10103.69,,
2010-03-29,10194.23,,
2010-03-30,10213.19,,
2010-03-31,10159.11,,
2010-04-01,10278.44,,
2010-04-02,10294.90,,
2010-04-06,10376.64,,
2010-04-07,10417.86,,
2010-04-08,10335.53,,
2010-04-09,10379.69,,
2010-04-12,10412.68,,
2010-04-13,10299.78,,
2010-04-14,10386.24,,
2010-04-15,10482.19,,
2010-04-16,10404.75,,
2010-04-19,10074.66,,
2010-04-20,10133.91,,
2010-04-21,10249.50,,
2010-04-22,10234.32,,
2010-04-23,10267.92,,
2010-04-26,10464.50,,
2010-04-27,10449.48,,
2010-04-28,10366.25,,
2010-04-29,10330.97,,
2010-04-30,10267.10,,
2010-05-03,10200.29,,
2010-05-04,10173.04,,
2010-05-05,9873.05,,
2010-05-06,9722.42,,
2010-05-07,9706.55,,
2010-05-10,9831.78,,
2010-05-11,9759.57,,
2010-05-12,9752.21,,
2010-05-13,9967.54,,
2010-05-14,9969.55,,
2010-05-17,9747.75,,
2010-05-18,9730.53,,
2010-05-19,9697.01,,
2010-05-20,9524.17,,
2010-05-21,9284.78,,
2010-05-24,9393.84,,
2010-05-25,9090.63,,
2010-05-26,9194.52,,
2010-05-27,9291.93,,
2010-05-28,9358.84,,
2010-05-31,9459.76,,
2010-06-01,9351.15,,
2010-06-02,9231.06,,
2010-06-03,9442.18,,
2010-06-04,9422.05,,
2010-06-07,9183.05,,
2010-06-08,9175.56,,
2010-06-09,9072.71,,
2010-06-10,9214.46,,
2010-06-11,9365.50,,
2010-06-14,9478.29,,
2010-06-15,9563.84,,
2010-06-17,9643.02,,
2010-06-18,9614.06,,
2010-06-21,9797.15,,
2010-06-22,9767.78,,
2010-06-23,9728.62,,
2010-06-24,9739.19,,
2010-06-25,9592.15,,
2010-06-28,9625.88,,
2010-06-29,9528.60,,
2010-06-30,9407.98,,
2010-07-01,9312.52,,
2010-07-02,9412.01,,
2010-07-05,9562.28,,
2010-07-06,9745.07,,
2010-07-07,9746.88,,
2010-07-08,9867.20,,
2010-07-09,9918.32,,
2010-07-12,9914.49,,
2010-07-13,9872.73,,
2010-07-14,10040.00,,
2010-07-15,10044.24,,
2010-07-16,9994.63,,
2010-07-19,9985.49,,
2010-07-20,10068.56,,
2010-07-21,10056.14,,
2010-07-22,10022.97,,
2010-07-23,10149.24,,
2010-07-26,10194.85,,
2010-07-27,10145.86,,
2010-07-28,10225.40,,
2010-07-29,10253.48,,
2010-07-30,10204.08,,
2010-08-02,10403.74,,
2010-08-03,10466.03,,
2010-08-04,10491.17,,
2010-08-05,10447.09,,
2010-08-06,10484.02,,
2010-08-09,10579.15,,
2010-08-10,10511.27,,
2010-08-11,10425.29,,
2010-08-12,10371.68,,
2010-08-13,10459.25,,
2010-08-16,10525.19,,
2010-08-17,10512.11,,
2010-08-18,10503.26,,
2010-08-19,10512.38,,
2010-08-20,10511.27,,
2010-08-23,10576.78,,
2010-08-24,10534.41,,
2010-08-25,10276.99,,
2010-08-26,10215.22,,
2010-08-27,10259.49,,
2010-08-30,10283.78,,
2010-08-31,10117.87,,
2010-09-01,10186.90,,
2010-09-02,10257.18,,
2010-09-03,10402.70,,
2010-09-06,10483.58,,
2010-09-07,10474.89,,
2010-09-08,10432.23,,
2010-09-09,10411.70,,
2010-09-10,10484.47,,
2010-09-13,10752.83,,
2010-09-14,10808.45,,
2010-09-15,10851.23,,
2010-09-16,10766.63,,
2010-09-17,10844.54,,
2010-09-20,10882.68,,
2010-09-21,10895.23,,
2010-09-23,10903.94,,
2010-09-24,10856.19,,
2010-09-27,10889.46,,
2010-09-28,10886.89,,
2010-09-29,10955.28,,
2010-09-30,10951.40,,
2010-10-01,10959.91,,
2010-10-04,10962.45,,
2010-10-05,10901.75,,
2010-10-06,11012.88,,
2010-10-07,11012.76,,
2010-10-08,10959.95,,
2010-10-11,10870.30,,
2010-10-12,10755.26,,
2010-10-13,10777.12,,
2010-10-14,10921.74,,
2010-10-15,10908.25,,
2010-10-18,10715.90,,
2010-10-19,10696.89,,
2010-10-20,10801.10,,
2010-10-21,10809.89,,
2010-10-22,10858.85,,
2010-10-25,11043.53,,
2010-10-26,11091.72,,
2010-10-27,11022.34,,
2010-10-28,11106.11,,
2010-10-29,11017.16,,
2010-11-01,11140.36,,
2010-11-02,11093.83,,
2010-11-03,11026.22,,
2010-11-04,11111.24,,
2010-11-05,11232.86,,
2010-11-08,11207.93,,
2010-11-09,11227.94,,
2010-11-10,11234.58,,
2010-11-11,11216.40,,
2010-11-12,11055.66,,
2010-11-15,10955.42,,
2010-11-16,11050.56,,
2010-11-17,10975.22,,
2010-11-18,11012.32,,
2010-11-19,11042.47,,
2010-11-22,11133.92,,
2010-11-23,11072.40,,
2010-11-24,11030.41,,
2010-11-25,11100.80,,
2010-11-26,11050.50,,
2010-11-29,11123.65,,
2010-11-30,11130.71,,
2010-12-01,11326.96,,
2010-12-02,11414.25,,
2010-12-03,11465.10,,
2010-12-06,11569.08,,
2010-12-07,11572.12,,
2010-12-08,11571.33,,
2010-12-09,11637.87,,
2010-12-10,11591.33,,
2010-12-13,11614.93,,
2010-12-14,11620.04,,
2010-12-15,11641.68,,
2010-12-16,11675.57,,
2010-12-17,11723.03,,
2010-12-20,11657.65,,
2010-12-21,11736.18,,
2010-12-22,11779.65,,
2010-12-23,11830.68,,
2010-12-24,11780.46,,
2010-12-27,11821.96,,
2010-12-28,11793.31,,
2010-12-29,11787.44,,
2010-12-30,11842.70,,
2010-12-31,11928.56,Y,13.57
2011-01-03,11998.76,,
2011-01-04,11961.39,,
2011-01-05,11760.80,,
2011-01-06,11809.86,,
2011-01-07,11676.27,,
2011-01-10,11723.00,,
2011-01-11,11873.88,,
2011-01-12,11918.59,,
2011-01-13,11932.66,,
2011-01-14,11928.57,,
2011-01-17,11865.54,,
2011-01-18,11949.17,,
2011-01-19,12079.49,,
2011-01-20,11994.60,,
2011-01-21,11904.48,,
2011-01-24,11895.72,,
2011-01-25,11953.67,,
2011-01-26,12039.03,,
2011-01-27,12101.17,,
2011-01-28,12158.36,,
2011-02-08,12113.31,,
2011-02-09,11974.19,,
2011-02-10,11747.84,,
2011-02-11,11446.44,,
2011-02-14,11546.97,,
2011-02-15,11595.44,,
2011-02-16,11583.51,,
2011-02-17,11544.86,,
2011-02-18,11757.51,,
2011-02-21,11751.37,,
2011-02-22,11531.28,,
2011-02-23,11338.87,,
2011-02-24,11355.76,,
2011-02-25,11432.87,,
2011-03-01,11602.92,,
2011-03-02,11459.79,,
2011-03-03,11617.29,,
2011-03-04,11678.49,,
2011-03-07,11584.61,,
2011-03-08,11629.77,,
2011-03-09,11632.78,,
2011-03-10,11490.37,,
2011-03-11,11390.55,,
2011-03-14,11327.01,,
2011-03-15,10947.79,,
2011-03-16,11067.18,,
2011-03-17,11011.49,,
2011-03-18,11160.47,,
2011-03-21,11257.46,,
2011-03-22,11311.09,,
2011-03-23,11360.33,,
2011-03-24,11401.96,,
2011-03-25,11447.16,,
2011-03-28,11370.94,,
2011-03-29,11428.78,,
2011-03-30,11494.91,,
2011-03-31,11544.08,,
2011-04-01,11573.11,,
2011-04-06,11768.34,,
2011-04-07,11834.47,,
2011-04-08,11824.92,,
2011-04-11,11805.94,,
2011-04-12,11609.61,,
2011-04-13,11672.90,,
2011-04-14,11702.86,,
2011-04-15,11590.38,,
2011-04-18,11585.53,,
2011-04-19,11484.59,,
2011-04-20,11716.88,,
2011-04-21,11908.82,,
2011-04-22,11924.48,,
2011-04-25,11899.65,,
2011-04-26,11896.18,,
2011-04-27,12030.60,,
2011-04-28,12019.33,,
2011-04-29,11975.59,,
2011-05-03,11893.73,,
2011-05-04,11895.41,,
2011-05-05,11990.15,,
2011-05-06,11935.14,,
2011-05-09,12012.59,,
2011-05-10,11996.87,,
2011-05-11,11993.05,,
2011-05-12,12010.70,,
2011-05-13,11974.71,,
2011-05-16,11848.53,,
2011-05-17,11811.82,,
2011-05-18,11892.58,,
2011-05-19,11824.22,,
2011-05-20,11749.96,,
2011-05-23,11630.94,,
2011-05-24,11643.03,,
2011-05-25,11603.89,,
2011-05-26,11685.40,,
2011-05-27,11714.12,,
2011-05-30,11732.31,,
2011-05-31,11951.92,,
2011-06-01,12049.66,,
2011-06-02,11955.27,,
2011-06-03,12028.58,,
2011-06-07,12043.09,,
2011-06-08,11977.18,,
2011-06-09,11968.42,,
2011-06-10,11751.72,,
2011-06-13,11585.68,,
2011-06-14,11740.34,,
2011-06-15,11743.52,,
2011-06-16,11508.13,,
2011-06-17,11483.76,,
2011-06-20,11343.58,,
2011-06-21,11433.40,,
2011-06-22,11464.55,,
2011-06-23,11393.46,,
2011-06-24,11347.93,,
2011-06-27,11305.47,,
2011-06-28,11283.35,,
2011-06-29,11450.46,,
2011-06-30,11564.95,,
2011-07-01,11683.47,,
2011-07-04,11731.97,,
2011-07-05,11747.71,,
2011-07-06,11826.05,,
2011-07-07,11783.98,,
2011-07-08,11766.38,,
2011-07-11,11679.79,,
2011-07-12,11448.79,,
2011-07-13,11471.46,,
2011-07-14,11474.61,,
2011-07-15,11605.92,,
2011-07-18,11577.77,,
2011-07-19,11572.02,,
2011-07-20,11834.74,,
2011-07-21,11879.28,,
2011-07-22,11953.92,,
2011-07-25,11844.59,,
2011-07-26,12013.23,,
2011-07-27,12047.51,,
2011-07-28,11988.72,,
2011-07-29,11834.17,,
2011-08-01,11921.36,,
2011-08-02,11767.72,,
2011-08-03,11593.85,,
2011-08-04,11417.88,,
2011-08-05,10782.61,,
2011-08-08,10375.53,,
2011-08-09,10301.62,,
2011-08-10,10642.85,,
2011-08-11,10624.11,,
2011-08-12,10514.95,,
2011-08-15,10767.10,,
2011-08-16,10740.17,,
2011-08-17,10668.37,,
2011-08-18,10495.74,,
2011-08-19,10121.42,,
2011-08-22,10080.22,,
2011-08-23,10415.20,,
2011-08-24,10357.02,,
2011-08-25,10236.98,,
2011-08-26,10284.41,,
2011-08-29,10468.10,,
2011-08-30,10562.33,,
2011-08-31,10694.67,,
2011-09-01,10719.39,,
2011-09-02,10718.52,,
2011-09-05,10434.69,,
2011-09-06,10180.16,,
2011-09-07,10404.13,,
2011-09-08,10431.00,,
2011-09-09,10518.89,,
2011-09-13,10216.62,,
2011-09-14,9991.89,,
2011-09-15,10210.99,,
2011-09-16,10476.29,,
2011-09-19,10343.44,,
2011-09-20,10360.48,,
2011-09-21,10420.43,,
2011-09-22,10103.80,,
2011-09-23,9745.20,,
2011-09-26,9511.64,,
2011-09-27,9806.29,,
2011-09-28,9885.40,,
2011-09-29,9934.74,,
2011-09-30,9993.91,,
2011-10-03,9701.96,,
2011-10-04,9748.86,,
2011-10-05,9667.69,,
2011-10-06,9865.28,,
2011-10-07,9975.99,,
2011-10-11,10234.32,,
2011-10-12,10211.71,,
2011-10-13,10275.31,,
2011-10-14,10178.14,,
2011-10-17,10320.69,,
2011-10-18,10180.09,,
2011-10-19,10172.13,,
2011-10-20,10021.28,,
2011-10-21,10035.38,,
2011-10-24,10333.88,,
2011-10-25,10363.31,,
2011-10-26,10425.01,,
2011-10-27,10465.68,,
2011-10-28,10536.03,,
2011-10-31,10497.17,,
2011-11-01,10544.64,,
2011-11-02,10512.05,,
2011-11-03,10320.95,,
2011-11-04,10518.66,,
2011-11-07,10544.25,,
2011-11-08,10515.29,,
2011-11-09,10461.44,,
2011-11-10,10111.17,,
2011-11-11,10192.26,,
2011-11-14,10411.44,,
2011-11-15,10363.60,,
2011-11-16,10220.35,,
2011-11-17,10220.75,,
2011-11-18,10007.66,,
2011-11-21,9743.22,,
2011-11-22,9684.27,,
2011-11-23,9416.44,,
2011-11-24,9496.62,,
2011-11-25,9386.12,,
2011-11-28,9544.20,,
2011-11-29,9668.53,,
2011-11-30,9551.58,,
2011-12-01,9931.44,,
2011-12-02,9878.85,,
2011-12-05,9819.92,,
2011-12-06,9623.74,,
2011-12-07,9729.89,,
2011-12-08,9660.57,,
2011-12-09,9536.62,,
2011-12-12,9613.73,,
2011-12-13,9540.78,,
2011-12-14,9577.10,,
2011-12-15,9358.55,,
2011-12-16,9386.90,,
2011-12-19,9176.95,,
2011-12-20,9217.51,,
2011-12-21,9637.85,,
2011-12-22,9637.67,,
2011-12-23,9837.42,,
2011-12-26,9812.31,,
2011-12-27,9801.87,,
2011-12-28,9762.63,,
2011-12-29,9787.73,,
2011-12-30,9783.94,Y,-17.98
2012-01-02,9618.11,,
2012-01-03,9758.08,,
2012-01-04,9799.01,,
2012-01-05,9865.26,,
2012-01-06,9850.95,,
2012-01-09,9812.95,,
2012-01-10,9931.69,,
2012-01-11,9944.61,,
2012-01-12,9942.35,,
2012-01-13,9935.38,,
2012-01-16,9827.58,,
2012-01-17,9990.08,,
2012-01-18,10007.53,,
2012-01-30,10247.87,,
2012-01-31,10399.58,,
2012-02-01,10444.04,,
2012-02-02,10586.89,,
2012-02-03,10618.05,,
2012-02-04,10709.71,,
2012-02-06,10636.02,,
2012-02-07,10662.94,,
2012-02-08,10887.72,,
2012-02-09,10944.26,,
2012-02-10,10877.14,,
2012-02-13,10947.20,,
2012-02-14,10907.32,,
2012-02-15,11074.94,,
2012-02-16,10887.42,,
2012-02-17,10921.54,,
2012-02-20,11005.19,,
2012-02-21,10959.09,,
2012-02-22,11070.02,,
2012-02-23,10980.94,,
2012-02-24,11011.44,,
2012-02-29,11235.69,,
2012-03-01,11231.40,,
2012-03-02,11266.96,,
2012-03-03,11226.02,,
2012-03-05,11074.25,,
2012-03-06,10981.87,,
2012-03-07,10933.60,,
2012-03-08,11046.33,,
2012-03-09,11089.84,,
2012-03-12,10967.46,,
2012-03-13,11111.29,,
2012-03-14,11240.98,,
2012-03-15,11235.94,,
2012-03-16,11143.70,,
2012-03-19,11128.45,,
2012-03-20,11029.93,,
2012-03-21,11042.70,,
2012-03-22,11150.61,,
2012-03-23,11173.68,,
2012-03-26,11022.89,,
2012-03-27,11108.44,,
2012-03-28,11120.36,,
2012-03-29,10891.53,,
2012-03-30,10975.00,,
2012-04-02,10878.02,,
2012-04-03,10736.83,,
2012-04-05,10569.40,,
2012-04-06,10661.32,,
2012-04-09,10515.51,,
2012-04-10,10570.58,,
2012-04-11,10592.70,,
2012-04-12,10601.36,,
2012-04-13,10774.78,,
2012-04-16,10693.96,,
2012-04-17,10494.76,,
2012-04-18,10521.22,,
2012-04-19,10545.70,,
2012-04-20,10385.85,,
2012-04-23,10349.80,,
2012-04-24,10374.36,,
2012-04-25,10463.36,,
2012-04-26,10405.50,,
2012-04-27,10348.98,,
2012-04-30,10378.34,,
2012-05-02,10620.57,,
2012-05-03,10596.66,,
2012-05-04,10653.97,,
2012-05-07,10429.23,,
2012-05-08,10439.79,,
2012-05-09,10342.94,,
2012-05-10,10354.81,,
2012-05-11,10240.47,,
2012-05-14,10206.99,,
2012-05-15,10232.54,,
2012-05-16,10009.69,,
2012-05-17,10178.84,,
2012-05-18,9894.40,,
2012-05-21,9951.18,,
2012-05-22,10065.55,,
2012-05-23,9889.64,,
2012-05-24,9858.26,,
2012-05-25,9784.57,,
2012-05-28,9873.63,,
2012-05-29,10160.00,,
2012-05-30,10048.63,,
2012-05-31,10103.56,,
2012-06-01,9833.16,,
2012-06-04,9541.15,,
2012-06-05,9687.62,,
2012-06-06,9764.71,,
2012-06-07,9798.14,,
2012-06-08,9686.52,,
2012-06-11,9853.39,,
2012-06-12,9786.85,,
2012-06-13,9810.23,,
2012-06-14,9791.23,,
2012-06-15,9902.95,,
2012-06-18,10076.87,,
2012-06-19,10065.31,,
2012-06-20,10150.52,,
2012-06-21,10074.23,,
2012-06-22,9995.55,,
2012-06-25,9918.82,,
2012-06-26,9879.48,,
2012-06-27,9942.81,,
2012-06-28,9930.23,,
2012-06-29,10106.39,,
2012-07-02,10175.26,,
2012-07-03,10281.59,,
2012-07-04,10351.39,,
2012-07-05,10325.78,,
2012-07-06,10300.17,,
2012-07-09,10247.64,,
2012-07-10,10167.78,,
2012-07-11,10190.23,,
2012-07-12,10021.66,,
2012-07-13,9987.44,,
2012-07-16,9979.59,,
2012-07-17,10063.85,,
2012-07-18,9957.71,,
2012-07-19,10107.93,,
2012-07-20,10134.82,,
2012-07-23,9943.69,,
2012-07-24,9920.62,,
2012-07-25,9889.50,,
2012-07-26,9891.39,,
2012-07-27,10113.39,,
2012-07-30,10163.39,,
2012-07-31,10325.98,,
2012-08-01,10334.54,,
2012-08-03,10269.69,,
2012-08-06,10371.21,,
2012-08-07,10391.98,,
2012-08-08,10440.47,,
2012-08-09,10621.32,,
2012-08-10,10642.70,,
2012-08-13,10636.28,,
2012-08-14,10699.41,,
2012-08-15,10688.72,,
2012-08-16,10726.08,,
2012-08-17,10694.42,,
2012-08-20,10645.59,,
2012-08-21,10757.33,,
2012-08-22,10748.86,,
2012-08-23,10762.54,,
2012-08-24,10723.04,,
2012-08-27,10709.69,,
2012-08-28,10557.40,,
2012-08-29,10599.82,,
2012-08-30,10573.97,,
2012-08-31,10610.76,,
2012-09-03,10687.97,,
2012-09-04,10689.18,,
2012-09-05,10569.05,,
2012-09-06,10511.03,,
2012-09-07,10651.93,,
2012-09-10,10735.56,,
2012-09-11,10739.09,,
2012-09-12,10862.38,,
2012-09-13,10875.06,,
2012-09-14,11103.70,,
2012-09-17,11138.60,,
2012-09-18,11098.77,,
2012-09-19,11167.47,,
2012-09-20,11089.47,,
2012-09-21,11128.32,,
2012-09-24,11148.02,,
2012-09-25,11099.07,,
2012-09-26,11006.52,,
2012-09-27,11026.90,,
2012-09-28,11072.13,,
2012-10-01,11015.53,,
2012-10-02,11077.18,,
2012-10-03,11028.31,,
2012-10-04,11025.05,,
2012-10-05,11036.98,,
2012-10-08,10929.68,,
2012-10-09,10895.41,,
2012-10-11,10694.08,,
2012-10-12,10673.01,,
2012-10-15,10646.98,,
2012-10-16,10721.77,,
2012-10-17,10712.28,,
2012-10-18,10713.72,,
2012-10-19,10632.42,,
2012-10-22,10581.16,,
2012-10-23,10530.14,,
2012-10-24,10497.71,,
2012-10-25,10422.29,,
2012-10-26,10238.55,,
2012-10-29,10177.72,,
2012-10-30,10308.28,,
2012-10-31,10284.53,,
2012-11-01,10304.03,,
2012-11-02,10348.28,,
2012-11-05,10312.24,,
2012-11-06,10385.89,,
2012-11-07,10458.37,,
2012-11-08,10394.44,,
2012-11-09,10467.05,,
2012-11-12,10430.49,,
2012-11-13,10241.47,,
2012-11-14,10275.50,,
2012-11-15,10252.65,,
2012-11-16,10232.89,,
2012-11-19,10231.42,,
2012-11-20,10255.43,,
2012-11-21,10173.22,,
2012-11-22,10198.00,,
2012-11-23,10514.10,,
2012-11-26,10630.87,,
2012-11-27,10663.63,,
2012-11-28,10670.42,,
2012-11-29,10768.91,,
2012-11-30,10878.87,,
2012-12-03,10907.20,,
2012-12-04,10908.74,,
2012-12-05,10977.72,,
2012-12-06,10940.71,,
2012-12-07,10967.98,,
2012-12-10,10920.95,,
2012-12-11,10926.97,,
2012-12-12,11036.76,,
2012-12-13,11132.77,,
2012-12-14,11049.08,,
2012-12-17,10952.21,,
2012-12-18,10970.09,,
2012-12-19,11018.51,,
2012-12-20,10900.81,,
2012-12-21,10792.40,,
2012-12-22,10821.42,,
2012-12-24,10814.78,,
2012-12-25,10959.81,,
2012-12-26,10956.40,,
2012-12-27,10976.81,,
2012-12-28,11050.13,Y,12.94
2013-01-02,11164.55,,
2013-01-03,11247.23,,
2013-01-04,11202.96,,
2013-01-07,11129.91,,
2013-01-08,11081.93,,
2013-01-09,11106.29,,
2013-01-10,11211.06,,
2013-01-11,11221.85,,
2013-01-14,11228.76,,
2013-01-15,11144.16,,
2013-01-16,11051.45,,
2013-01-17,10931.21,,
2013-01-18,11098.01,,
2013-01-21,11086.61,,
2013-01-22,11135.66,,
2013-01-23,11114.25,,
2013-01-24,11045.09,,
2013-01-25,11011.49,,
2013-01-28,11071.89,,
2013-01-29,11197.23,,
2013-01-30,11241.70,,
2013-01-31,11266.15,,
2013-02-01,11274.68,,
2013-02-04,11371.12,,
2013-02-05,11319.14,,
2013-02-06,11347.42,,
2013-02-18,11400.36,,
2013-02-19,11425.25,,
2013-02-20,11523.15,,
2013-02-21,11420.34,,
2013-02-22,11406.37,,
2013-02-23,11462.59,,
2013-02-25,11406.31,,
2013-02-26,11310.47,,
2013-02-27,11334.98,,
2013-03-01,11430.63,,
2013-03-04,11291.00,,
2013-03-05,11384.83,,
2013-03-06,11410.07,,
2013-03-07,11424.72,,
2013-03-08,11503.12,,
2013-03-11,11536.97,,
2013-03-12,11473.80,,
2013-03-13,11474.95,,
2013-03-14,11412.16,,
2013-03-15,11377.33,,
2013-03-18,11210.64,,
2013-03-19,11249.58,,
2013-03-20,11191.54,,
2013-03-21,11211.36,,
2013-03-22,11188.93,,
2013-03-25,11274.91,,
2013-03-26,11275.25,,
2013-03-27,11329.44,,
2013-03-28,11290.34,,
2013-03-29,11364.58,,
2013-04-01,11336.79,,
2013-04-02,11356.80,,
2013-04-03,11398.66,,
2013-04-08,11126.60,,
2013-04-09,11091.81,,
2013-04-10,11126.62,,
2013-04-11,11277.58,,
2013-04-12,11225.41,,
2013-04-15,11142.03,,
2013-04-16,11195.86,,
2013-04-17,11207.38,,
2013-04-18,11181.95,,
2013-04-19,11382.08,,
2013-04-22,11438.89,,
2013-04-23,11399.27,,
2013-04-24,11515.90,,
2013-04-25,11513.10,,
2013-04-26,11513.53,,
2013-04-29,11524.56,,
2013-04-30,11616.30,,
2013-05-02,11666.32,,
2013-05-03,11675.68,,
2013-05-06,11724.50,,
2013-05-07,11715.91,,
2013-05-08,11865.22,,
2013-05-09,11892.37,,
2013-05-10,11884.30,,
2013-05-13,11838.45,,
2013-05-14,11843.48,,
2013-05-15,11939.31,,
2013-05-16,12041.87,,
2013-05-17,12010.50,,
2013-05-20,12023.21,,
2013-05-21,12032.34,,
2013-05-22,12055.18,,
2013-05-23,11824.07,,
2013-05-24,11783.80,,
2013-05-27,11884.74,,
2013-05-28,11860.28,,
2013-05-29,11967.71,,
2013-05-30,11831.90,,
2013-05-31,11848.42,,
